    id coordinates
 23776 (-104.0677, 55.3140), (-104.0680, 55.3142)
 23777 (-104.0677, 55.3140), (-104.0674, 55.3138)
 23778 (-104.0681, 55.3162), (-104.0686, 55.3166)
 23779 (-104.0681, 55.3162), (-104.0676, 55.3159)
 23780 (-104.0679, 55.3150), (-104.0683, 55.3148)
 23781 (-104.0679, 55.3150), (-104.0674, 55.3148)
 23782 (-104.0679, 55.3150), (-104.0675, 55.3152)
 23783 (-104.0679, 55.3150), (-104.0682, 55.3153)
 23784 (-104.0677, 55.3145), (-104.0680, 55.3147)
 23785 (-104.0677, 55.3145), (-104.0676, 55.3144)
 23786 (-104.0677, 55.3145), (-104.0674, 55.3148)
 23787 (-104.0674, 55.3134), (-104.0678, 55.3136)
 23788 (-104.0674, 55.3134), (-104.0670, 55.3132)
 23789 (-104.0674, 55.3134), (-104.0670, 55.3136)
 23790 (-104.0674, 55.3134), (-104.0681, 55.3133)
 23791 (-104.0678, 55.3155), (-104.0681, 55.3157)
 23792 (-104.0678, 55.3155), (-104.0675, 55.3152)
 23793 (-104.0678, 55.3155), (-104.0673, 55.3157)
 23794 (-104.0676, 55.3144), (-104.0680, 55.3142)
 23795 (-104.0676, 55.3144), (-104.0677, 55.3145)
 23796 (-104.0676, 55.3144), (-104.0673, 55.3142)
 23797 (-104.0676, 55.3144), (-104.0672, 55.3146)
 23798 (-104.0674, 55.3138), (-104.0678, 55.3136)
 23799 (-104.0674, 55.3138), (-104.0677, 55.3140)
 23800 (-104.0674, 55.3138), (-104.0672, 55.3137)
 23801 (-104.0674, 55.3138), (-104.0671, 55.3139)
 23802 (-104.0801, 55.3728), (-104.0913, 55.3710)
 23803 (-104.0801, 55.3728), (-104.0656, 55.3738)
 23804 (-104.0674, 55.3148), (-104.0679, 55.3150)
 23805 (-104.0674, 55.3148), (-104.0677, 55.3145)
 23806 (-104.0674, 55.3148), (-104.0672, 55.3146)
 23807 (-104.0674, 55.3148), (-104.0671, 55.3150)
 23808 (-104.0676, 55.3159), (-104.0681, 55.3157)
 23809 (-104.0676, 55.3159), (-104.0681, 55.3162)
 23810 (-104.0676, 55.3159), (-104.0673, 55.3157)
 23811 (-104.0672, 55.3137), (-104.0674, 55.3138)
 23812 (-104.0672, 55.3137), (-104.0670, 55.3136)
 23813 (-104.0670, 55.3132), (-104.0674, 55.3134)
 23814 (-104.0670, 55.3132), (-104.0668, 55.3130)
 23815 (-104.0679, 55.3169), (-104.0686, 55.3166)
 23816 (-104.0679, 55.3169), (-104.0672, 55.3172)
 23817 (-104.0673, 55.3142), (-104.0676, 55.3144)
 23818 (-104.0673, 55.3142), (-104.0669, 55.3140)
 23819 (-104.0675, 55.3152), (-104.0679, 55.3150)
 23820 (-104.0675, 55.3152), (-104.0678, 55.3155)
 23821 (-104.0675, 55.3152), (-104.0673, 55.3151)
 23822 (-104.0675, 55.3152), (-104.0670, 55.3155)
 23823 (-104.0671, 55.3139), (-104.0674, 55.3138)
 23824 (-104.0671, 55.3139), (-104.0669, 55.3140)
 23825 (-104.0587, 55.2752), (-104.0618, 55.2753)
 23826 (-104.0587, 55.2752), (-104.0555, 55.2744)
 23827 (-104.0670, 55.3136), (-104.0674, 55.3134)
 23828 (-104.0670, 55.3136), (-104.0672, 55.3137)
 23829 (-104.0670, 55.3136), (-104.0668, 55.3137)
 23830 (-104.0670, 55.3136), (-104.0667, 55.3133)
 23831 (-104.0672, 55.3146), (-104.0676, 55.3144)
 23832 (-104.0672, 55.3146), (-104.0674, 55.3148)
 23833 (-104.0672, 55.3146), (-104.0668, 55.3148)
 23834 (-104.0673, 55.3151), (-104.0675, 55.3152)
 23835 (-104.0673, 55.3151), (-104.0671, 55.3150)
 23836 (-104.0668, 55.3130), (-104.0681, 55.3128)
 23837 (-104.0668, 55.3130), (-104.0670, 55.3132)
 23838 (-104.0668, 55.3130), (-104.0663, 55.3131)
 23839 (-104.0673, 55.3157), (-104.0676, 55.3159)
 23840 (-104.0673, 55.3157), (-104.0672, 55.3158)
 23841 (-104.0673, 55.3157), (-104.0670, 55.3155)
 23842 (-104.0674, 55.3161), (-104.0676, 55.3159)
 23843 (-104.0838, 55.3914), (-104.0852, 55.3877)
 23844 (-104.0669, 55.3140), (-104.0673, 55.3142)
 23845 (-104.0669, 55.3140), (-104.0671, 55.3139)
 23846 (-104.0669, 55.3140), (-104.0668, 55.3139)
 23847 (-104.0669, 55.3140), (-104.0665, 55.3142)
 23848 (-104.0672, 55.3158), (-104.0664, 55.3165)
 23849 (-104.0672, 55.3158), (-104.0662, 55.3160)
 23850 (-104.0718, 55.3367), (-104.0735, 55.3370)
 23851 (-104.0718, 55.3367), (-104.0731, 55.3362)
 23852 (-104.0718, 55.3367), (-104.0704, 55.3366)
 23853 (-104.0662, 55.3107), (-104.0670, 55.3095)
 23854 (-104.0662, 55.3107), (-104.0640, 55.3113)
 23855 (-104.0671, 55.3150), (-104.0674, 55.3148)
 23856 (-104.0671, 55.3150), (-104.0673, 55.3151)
 23857 (-104.0671, 55.3150), (-104.0668, 55.3148)
 23858 (-104.0671, 55.3150), (-104.0666, 55.3152)
 23859 (-104.0668, 55.3137), (-104.0670, 55.3136)
 23860 (-104.0668, 55.3137), (-104.0666, 55.3138)
 23861 (-104.0667, 55.3133), (-104.0670, 55.3136)
 23862 (-104.0667, 55.3133), (-104.0663, 55.3131)
 23863 (-104.0667, 55.3133), (-104.0663, 55.3136)
 23864 (-104.0669, 55.3144), (-104.0672, 55.3146)
 23865 (-104.0668, 55.3139), (-104.0669, 55.3140)
 23866 (-104.0668, 55.3139), (-104.0666, 55.3138)
 23867 (-104.0708, 55.3326), (-104.0692, 55.3320)
 23868 (-104.0670, 55.3155), (-104.0675, 55.3152)
 23869 (-104.0670, 55.3155), (-104.0673, 55.3157)
 23870 (-104.0670, 55.3155), (-104.0666, 55.3152)
 23871 (-104.0670, 55.3155), (-104.0666, 55.3156)
 23872 (-104.0666, 55.3138), (-104.0668, 55.3137)
 23873 (-104.0666, 55.3138), (-104.0668, 55.3139)
 23874 (-104.0666, 55.3138), (-104.0663, 55.3136)
 23875 (-104.0666, 55.3138), (-104.0662, 55.3140)
 23876 (-104.0671, 55.3164), (-104.0674, 55.3161)
 23877 (-104.0668, 55.3148), (-104.0672, 55.3146)
 23878 (-104.0668, 55.3148), (-104.0671, 55.3150)
 23879 (-104.0668, 55.3148), (-104.0665, 55.3146)
 23880 (-104.0668, 55.3148), (-104.0663, 55.3150)
 23881 (-104.0665, 55.3142), (-104.0669, 55.3140)
 23882 (-104.0665, 55.3142), (-104.0669, 55.3144)
 23883 (-104.0665, 55.3142), (-104.0661, 55.3144)
 23884 (-104.0663, 55.3131), (-104.0668, 55.3130)
 23885 (-104.0663, 55.3131), (-104.0667, 55.3133)
 23886 (-104.0663, 55.3131), (-104.0659, 55.3133)
 23887 (-104.0663, 55.3131), (-104.0640, 55.3113)
 23888 (-104.0672, 55.3172), (-104.0679, 55.3169)
 23889 (-104.0672, 55.3172), (-104.0668, 55.3172)
 23890 (-104.0778, 55.3664), (-104.0868, 55.3658)
 23891 (-104.0778, 55.3664), (-104.0654, 55.3684)
 23892 (-104.0666, 55.3152), (-104.0671, 55.3150)
 23893 (-104.0666, 55.3152), (-104.0670, 55.3155)
 23894 (-104.0666, 55.3152), (-104.0663, 55.3150)
 23895 (-104.0666, 55.3152), (-104.0663, 55.3154)
 23896 (-104.0663, 55.3136), (-104.0667, 55.3133)
 23897 (-104.0663, 55.3136), (-104.0666, 55.3138)
 23898 (-104.0663, 55.3136), (-104.0659, 55.3133)
 23899 (-104.0663, 55.3136), (-104.0659, 55.3137)
 23900 (-104.0665, 55.3146), (-104.0668, 55.3148)
 23901 (-104.0665, 55.3146), (-104.0661, 55.3144)
 23902 (-104.0666, 55.3156), (-104.0670, 55.3155)
 23903 (-104.0666, 55.3156), (-104.0663, 55.3154)
 23904 (-104.0666, 55.3156), (-104.0660, 55.3159)
 23905 (-104.0662, 55.3140), (-104.0666, 55.3138)
 23906 (-104.0662, 55.3140), (-104.0665, 55.3142)
 23907 (-104.0662, 55.3140), (-104.0658, 55.3142)
 23908 (-104.0668, 55.3172), (-104.0671, 55.3161)
 23909 (-104.0668, 55.3172), (-104.0671, 55.3164)
 23910 (-104.0668, 55.3172), (-104.0668, 55.3172)
 23911 (-104.0663, 55.3150), (-104.0668, 55.3148)
 23912 (-104.0663, 55.3150), (-104.0666, 55.3152)
 23913 (-104.0663, 55.3150), (-104.0660, 55.3148)
 23914 (-104.0663, 55.3150), (-104.0659, 55.3152)
 23915 (-104.0663, 55.3150), (-104.0656, 55.3151)
 23916 (-104.0668, 55.3172), (-104.0672, 55.3172)
 23917 (-104.0668, 55.3172), (-104.0668, 55.3172)
 23918 (-104.0668, 55.3172), (-104.0662, 55.3173)
 23919 (-104.0659, 55.3133), (-104.0663, 55.3131)
 23920 (-104.0659, 55.3133), (-104.0663, 55.3136)
 23921 (-104.0659, 55.3133), (-104.0655, 55.3135)
 23922 (-104.0821, 55.3879), (-104.0852, 55.3877)
 23923 (-104.0821, 55.3879), (-104.0669, 55.3792)
 23924 (-104.0661, 55.3144), (-104.0665, 55.3142)
 23925 (-104.0661, 55.3144), (-104.0665, 55.3146)
 23926 (-104.0661, 55.3144), (-104.0658, 55.3142)
 23927 (-104.0661, 55.3144), (-104.0657, 55.3146)
 23928 (-104.0663, 55.3154), (-104.0666, 55.3152)
 23929 (-104.0663, 55.3154), (-104.0666, 55.3156)
 23930 (-104.0663, 55.3154), (-104.0659, 55.3152)
 23931 (-104.0663, 55.3154), (-104.0657, 55.3157)
 23932 (-104.0669, 55.3184), (-104.0694, 55.3181)
 23933 (-104.0669, 55.3184), (-104.0668, 55.3179)
 23934 (-104.0669, 55.3184), (-104.0664, 55.3183)
 23935 (-104.0668, 55.3179), (-104.0672, 55.3172)
 23936 (-104.0659, 55.3137), (-104.0663, 55.3136)
 23937 (-104.0659, 55.3137), (-104.0662, 55.3140)
 23938 (-104.0659, 55.3137), (-104.0654, 55.3140)
 23939 (-104.0617, 55.2949), (-104.0650, 55.2950)
 23940 (-104.0617, 55.2949), (-104.0612, 55.2953)
 23941 (-104.0617, 55.2949), (-104.0609, 55.2947)
 23942 (-104.0660, 55.3148), (-104.0657, 55.3146)
 23943 (-104.0663, 55.3166), (-104.0664, 55.3168)
 23944 (-104.0668, 55.3188), (-104.0669, 55.3184)
 23945 (-104.0662, 55.3162), (-104.0662, 55.3161)
 23946 (-104.0666, 55.3181), (-104.0668, 55.3172)
 23947 (-104.0720, 55.3428), (-104.0778, 55.3429)
 23948 (-104.0720, 55.3428), (-104.0668, 55.3433)
 23949 (-104.0658, 55.3142), (-104.0662, 55.3140)
 23950 (-104.0658, 55.3142), (-104.0661, 55.3144)
 23951 (-104.0658, 55.3142), (-104.0654, 55.3140)
 23952 (-104.0658, 55.3142), (-104.0653, 55.3144)
 23953 (-104.0622, 55.2974), (-104.0644, 55.2972)
 23954 (-104.0622, 55.2974), (-104.0593, 55.2976)
 23955 (-104.0659, 55.3152), (-104.0663, 55.3150)
 23956 (-104.0659, 55.3152), (-104.0663, 55.3154)
 23957 (-104.0659, 55.3152), (-104.0654, 55.3155)
 23958 (-104.0556, 55.2676), (-104.0624, 55.2671)
 23959 (-104.0556, 55.2676), (-104.0480, 55.2682)
 23960 (-104.0664, 55.3175), (-104.0664, 55.3183)
 23961 (-104.0660, 55.3159), (-104.0666, 55.3156)
 23962 (-104.0660, 55.3159), (-104.0657, 55.3157)
 23963 (-104.0655, 55.3135), (-104.0659, 55.3133)
 23964 (-104.0655, 55.3135), (-104.0659, 55.3137)
 23965 (-104.0655, 55.3135), (-104.0651, 55.3137)
 23966 (-104.0584, 55.2808), (-104.0626, 55.2820)
 23967 (-104.0583, 55.2808), (-104.0571, 55.2804)
 23968 (-104.0583, 55.2808), (-104.0552, 55.2805)
 23969 (-104.0657, 55.3146), (-104.0661, 55.3144)
 23970 (-104.0657, 55.3146), (-104.0655, 55.3145)
 23971 (-104.0657, 55.3146), (-104.0654, 55.3147)
 23972 (-104.0704, 55.3366), (-104.0718, 55.3367)
 23973 (-104.0704, 55.3366), (-104.0701, 55.3356)
 23974 (-104.0704, 55.3366), (-104.0698, 55.3365)
 23975 (-104.0664, 55.3183), (-104.0669, 55.3184)
 23976 (-104.0664, 55.3183), (-104.0667, 55.3188)
 23977 (-104.0664, 55.3183), (-104.0662, 55.3183)
 23978 (-104.0688, 55.3295), (-104.0714, 55.3293)
 23979 (-104.0688, 55.3295), (-104.0684, 55.3287)
 23980 (-104.0688, 55.3295), (-104.0683, 55.3295)
 23981 (-104.0659, 55.3162), (-104.0674, 55.3161)
 23982 (-104.0654, 55.3140), (-104.0659, 55.3137)
 23983 (-104.0654, 55.3140), (-104.0658, 55.3142)
 23984 (-104.0654, 55.3140), (-104.0651, 55.3137)
 23985 (-104.0662, 55.3173), (-104.0668, 55.3172)
 23986 (-104.0662, 55.3173), (-104.0662, 55.3183)
 23987 (-104.0662, 55.3173), (-104.0652, 55.3173)
 23988 (-104.0662, 55.3173), (-104.0660, 55.3167)
 23989 (-104.0683, 55.3274), (-104.0707, 55.3272)
 23990 (-104.0683, 55.3274), (-104.0683, 55.3270)
 23991 (-104.0683, 55.3274), (-104.0677, 55.3274)
 23992 (-104.0683, 55.3270), (-104.0706, 55.3269)
 23993 (-104.0683, 55.3270), (-104.0677, 55.3258)
 23994 (-104.0683, 55.3270), (-104.0677, 55.3270)
 23995 (-104.0660, 55.3165), (-104.0656, 55.3162)
 23996 (-104.0660, 55.3165), (-104.0660, 55.3167)
 23997 (-104.0695, 55.3329), (-104.0695, 55.3331)
 23998 (-104.0655, 55.3145), (-104.0653, 55.3144)
 23999 (-104.0658, 55.3160), (-104.0648, 55.3155)
 24000 (-104.0657, 55.3157), (-104.0663, 55.3154)
 24001 (-104.0657, 55.3157), (-104.0660, 55.3159)
 24002 (-104.0657, 55.3157), (-104.0654, 55.3155)
 24003 (-104.0657, 55.3157), (-104.0656, 55.3162)
 24004 (-104.0696, 55.3338), (-104.0707, 55.3327)
 24005 (-104.0662, 55.3183), (-104.0664, 55.3183)
 24006 (-104.0662, 55.3183), (-104.0662, 55.3173)
 24007 (-104.0662, 55.3183), (-104.0646, 55.3211)
 24008 (-104.0662, 55.3183), (-104.0655, 55.3184)
 24009 (-104.0694, 55.3327), (-104.0696, 55.3329)
 24010 (-104.0656, 55.3151), (-104.0663, 55.3150)
 24011 (-104.0656, 55.3151), (-104.0652, 55.3153)
 24012 (-104.0704, 55.3377), (-104.0704, 55.3366)
 24013 (-104.0672, 55.3230), (-104.0667, 55.3220)
 24014 (-104.0672, 55.3230), (-104.0665, 55.3231)
 24015 (-104.0672, 55.3230), (-104.0676, 55.3229)
 24016 (-104.0688, 55.3303), (-104.0688, 55.3295)
 24017 (-104.0654, 55.3147), (-104.0657, 55.3146)
 24018 (-104.0654, 55.3147), (-104.0652, 55.3148)
 24019 (-104.0700, 55.3356), (-104.0698, 55.3365)
 24020 (-104.0635, 55.3060), (-104.0660, 55.3058)
 24021 (-104.0635, 55.3060), (-104.0630, 55.3060)
 24022 (-104.0612, 55.2953), (-104.0617, 55.2949)
 24023 (-104.0612, 55.2953), (-104.0593, 55.2954)
 24024 (-104.0653, 55.3144), (-104.0658, 55.3142)
 24025 (-104.0653, 55.3144), (-104.0651, 55.3145)
 24026 (-104.0653, 55.3144), (-104.0650, 55.3142)
 24027 (-104.0694, 55.3331), (-104.0691, 55.3330)
 24028 (-104.0683, 55.3282), (-104.0683, 55.3274)
 24029 (-104.0691, 55.3320), (-104.0677, 55.3330)
 24030 (-104.0684, 55.3287), (-104.0683, 55.3295)
 24031 (-104.0651, 55.3137), (-104.0655, 55.3135)
 24032 (-104.0651, 55.3137), (-104.0654, 55.3140)
 24033 (-104.0651, 55.3137), (-104.0649, 55.3139)
 24034 (-104.0651, 55.3137), (-104.0632, 55.3125)
 24035 (-104.0654, 55.3155), (-104.0659, 55.3152)
 24036 (-104.0654, 55.3155), (-104.0657, 55.3157)
 24037 (-104.0654, 55.3155), (-104.0652, 55.3153)
 24038 (-104.0656, 55.3162), (-104.0663, 55.3166)
 24039 (-104.0656, 55.3162), (-104.0660, 55.3165)
 24040 (-104.0656, 55.3162), (-104.0657, 55.3157)
 24041 (-104.0609, 55.2947), (-104.0617, 55.2949)
 24042 (-104.0609, 55.2947), (-104.0596, 55.2943)
 24043 (-104.0677, 55.3261), (-104.0677, 55.3270)
 24044 (-104.0652, 55.3148), (-104.0656, 55.3151)
 24045 (-104.0652, 55.3148), (-104.0654, 55.3147)
 24046 (-104.0652, 55.3148), (-104.0648, 55.3150)
 24047 (-104.0651, 55.3145), (-104.0653, 55.3144)
 24048 (-104.0651, 55.3145), (-104.0649, 55.3146)
 24049 (-104.0671, 55.3239), (-104.0672, 55.3230)
 24050 (-104.0683, 55.3295), (-104.0688, 55.3295)
 24051 (-104.0683, 55.3295), (-104.0687, 55.3303)
 24052 (-104.0683, 55.3295), (-104.0674, 55.3296)
 24053 (-104.0650, 55.3142), (-104.0647, 55.3140)
 24054 (-104.0698, 55.3365), (-104.0704, 55.3366)
 24055 (-104.0698, 55.3365), (-104.0703, 55.3375)
 24056 (-104.0698, 55.3365), (-104.0696, 55.3365)
 24057 (-104.0691, 55.3329), (-104.0693, 55.3328)
 24058 (-104.0652, 55.3153), (-104.0656, 55.3151)
 24059 (-104.0652, 55.3153), (-104.0654, 55.3155)
 24060 (-104.0652, 55.3153), (-104.0648, 55.3150)
 24061 (-104.0652, 55.3153), (-104.0648, 55.3155)
 24062 (-104.0649, 55.3139), (-104.0651, 55.3137)
 24063 (-104.0649, 55.3139), (-104.0647, 55.3140)
 24064 (-104.0650, 55.3147), (-104.0652, 55.3148)
 24065 (-104.0666, 55.3221), (-104.0665, 55.3231)
 24066 (-104.0677, 55.3274), (-104.0683, 55.3274)
 24067 (-104.0677, 55.3274), (-104.0683, 55.3283)
 24068 (-104.0677, 55.3274), (-104.0669, 55.3274)
 24069 (-104.0677, 55.3270), (-104.0683, 55.3270)
 24070 (-104.0677, 55.3270), (-104.0677, 55.3274)
 24071 (-104.0677, 55.3270), (-104.0669, 55.3271)
 24072 (-104.0649, 55.3146), (-104.0651, 55.3145)
 24073 (-104.0649, 55.3146), (-104.0650, 55.3147)
 24074 (-104.0649, 55.3146), (-104.0645, 55.3148)
 24075 (-104.0651, 55.3159), (-104.0663, 55.3166)
 24076 (-104.0647, 55.3140), (-104.0649, 55.3139)
 24077 (-104.0647, 55.3140), (-104.0643, 55.3138)
 24078 (-104.0647, 55.3140), (-104.0642, 55.3142)
 24079 (-104.0640, 55.3113), (-104.0662, 55.3107)
 24080 (-104.0640, 55.3113), (-104.0663, 55.3131)
 24081 (-104.0640, 55.3113), (-104.0630, 55.3114)
 24082 (-104.0640, 55.3113), (-104.0625, 55.3103)
 24083 (-104.0648, 55.3150), (-104.0652, 55.3148)
 24084 (-104.0648, 55.3150), (-104.0652, 55.3153)
 24085 (-104.0648, 55.3150), (-104.0645, 55.3148)
 24086 (-104.0648, 55.3150), (-104.0644, 55.3152)
 24087 (-104.0665, 55.3231), (-104.0672, 55.3230)
 24088 (-104.0665, 55.3231), (-104.0671, 55.3239)
 24089 (-104.0665, 55.3231), (-104.0651, 55.3232)
 24090 (-104.0652, 55.3173), (-104.0662, 55.3173)
 24091 (-104.0652, 55.3173), (-104.0642, 55.3174)
 24092 (-104.0652, 55.3173), (-104.0655, 55.3184)
 24093 (-104.0648, 55.3155), (-104.0652, 55.3153)
 24094 (-104.0648, 55.3155), (-104.0644, 55.3152)
 24095 (-104.0648, 55.3155), (-104.0634, 55.3162)
 24096 (-104.0571, 55.2804), (-104.0569, 55.2809)
 24097 (-104.0571, 55.2804), (-104.0552, 55.2805)
 24098 (-104.0571, 55.2804), (-104.0541, 55.2767)
 24099 (-104.0643, 55.3138), (-104.0641, 55.3137)
 24100 (-104.0645, 55.3148), (-104.0649, 55.3146)
 24101 (-104.0645, 55.3148), (-104.0648, 55.3150)
 24102 (-104.0645, 55.3148), (-104.0641, 55.3150)
 24103 (-104.0645, 55.3148), (-104.0638, 55.3144)
 24104 (-104.0641, 55.3137), (-104.0687, 55.3119)
 24105 (-104.0641, 55.3137), (-104.0638, 55.3139)
 24106 (-104.0642, 55.3142), (-104.0649, 55.3146)
 24107 (-104.0642, 55.3142), (-104.0647, 55.3140)
 24108 (-104.0642, 55.3142), (-104.0638, 55.3144)
 24109 (-104.0722, 55.3511), (-104.0727, 55.3533)
 24110 (-104.0722, 55.3511), (-104.0718, 55.3490)
 24111 (-104.0727, 55.3533), (-104.0800, 55.3528)
 24112 (-104.0727, 55.3533), (-104.0722, 55.3511)
 24113 (-104.0727, 55.3533), (-104.0673, 55.3537)
 24114 (-104.0644, 55.3152), (-104.0648, 55.3150)
 24115 (-104.0644, 55.3152), (-104.0648, 55.3155)
 24116 (-104.0644, 55.3152), (-104.0642, 55.3153)
 24117 (-104.0644, 55.3152), (-104.0641, 55.3150)
 24118 (-104.0718, 55.3490), (-104.0790, 55.3485)
 24119 (-104.0718, 55.3490), (-104.0722, 55.3511)
 24120 (-104.0718, 55.3490), (-104.0710, 55.3458)
 24121 (-104.0718, 55.3490), (-104.0605, 55.3498)
 24122 (-104.0555, 55.2744), (-104.0605, 55.2730)
 24123 (-104.0555, 55.2744), (-104.0587, 55.2752)
 24124 (-104.0555, 55.2744), (-104.0541, 55.2767)
 24125 (-104.0555, 55.2744), (-104.0523, 55.2732)
 24126 (-104.0710, 55.3458), (-104.0718, 55.3490)
 24127 (-104.0710, 55.3458), (-104.0673, 55.3458)
 24128 (-104.0569, 55.2809), (-104.0584, 55.2808)
 24129 (-104.0569, 55.2809), (-104.0571, 55.2804)
 24130 (-104.0569, 55.2809), (-104.0567, 55.2814)
 24131 (-104.0596, 55.2943), (-104.0577, 55.2937)
 24132 (-104.0596, 55.2943), (-104.0575, 55.2934)
 24133 (-104.0642, 55.3153), (-104.0644, 55.3152)
 24134 (-104.0642, 55.3153), (-104.0624, 55.3162)
 24135 (-104.0642, 55.3153), (-104.0640, 55.3152)
 24136 (-104.0641, 55.3150), (-104.0645, 55.3148)
 24137 (-104.0641, 55.3150), (-104.0644, 55.3152)
 24138 (-104.0641, 55.3150), (-104.0638, 55.3151)
 24139 (-104.0641, 55.3150), (-104.0635, 55.3146)
 24140 (-104.0638, 55.3139), (-104.0641, 55.3137)
 24141 (-104.0638, 55.3139), (-104.0642, 55.3142)
 24142 (-104.0638, 55.3139), (-104.0522, 55.3140)
 24143 (-104.0567, 55.2814), (-104.0569, 55.2809)
 24144 (-104.0567, 55.2814), (-104.0571, 55.2833)
 24145 (-104.0567, 55.2814), (-104.0497, 55.2810)
 24146 (-104.0642, 55.3156), (-104.0628, 55.3156)
 24147 (-104.0638, 55.3144), (-104.0645, 55.3148)
 24148 (-104.0638, 55.3144), (-104.0642, 55.3142)
 24149 (-104.0638, 55.3144), (-104.0635, 55.3146)
 24150 (-104.0574, 55.2848), (-104.0615, 55.2846)
 24151 (-104.0574, 55.2848), (-104.0571, 55.2833)
 24152 (-104.0574, 55.2848), (-104.0582, 55.2890)
 24153 (-104.0574, 55.2848), (-104.0539, 55.2851)
 24154 (-104.0571, 55.2833), (-104.0567, 55.2814)
 24155 (-104.0571, 55.2833), (-104.0574, 55.2848)
 24156 (-104.0678, 55.3330), (-104.0696, 55.3338)
 24157 (-104.0586, 55.2908), (-104.0572, 55.2919)
 24158 (-104.0582, 55.2890), (-104.0574, 55.2848)
 24159 (-104.0582, 55.2890), (-104.0570, 55.2912)
 24160 (-104.0593, 55.2943), (-104.0609, 55.2947)
 24161 (-104.0630, 55.3114), (-104.0640, 55.3113)
 24162 (-104.0630, 55.3114), (-104.0621, 55.3117)
 24163 (-104.0638, 55.3151), (-104.0641, 55.3150)
 24164 (-104.0638, 55.3151), (-104.0632, 55.3147)
 24165 (-104.0638, 55.3151), (-104.0640, 55.3152)
 24166 (-104.0642, 55.3174), (-104.0652, 55.3173)
 24167 (-104.0642, 55.3174), (-104.0641, 55.3168)
 24168 (-104.0642, 55.3174), (-104.0632, 55.3181)
 24169 (-104.0641, 55.3168), (-104.0642, 55.3174)
 24170 (-104.0641, 55.3168), (-104.0640, 55.3165)
 24171 (-104.0641, 55.3168), (-104.0660, 55.3167)
 24172 (-104.0638, 55.3158), (-104.0642, 55.3153)
 24173 (-104.0638, 55.3158), (-104.0633, 55.3161)
 24174 (-104.0640, 55.3165), (-104.0641, 55.3168)
 24175 (-104.0640, 55.3165), (-104.0634, 55.3162)
 24176 (-104.0635, 55.3146), (-104.0641, 55.3150)
 24177 (-104.0635, 55.3146), (-104.0638, 55.3144)
 24178 (-104.0635, 55.3146), (-104.0632, 55.3147)
 24179 (-104.0625, 55.3103), (-104.0640, 55.3113)
 24180 (-104.0625, 55.3103), (-104.0611, 55.3097)
 24181 (-104.0625, 55.3103), (-104.0627, 55.3096)
 24182 (-104.0679, 55.3361), (-104.0652, 55.3363)
 24183 (-104.0679, 55.3361), (-104.0696, 55.3365)
 24184 (-104.0632, 55.3147), (-104.0638, 55.3151)
 24185 (-104.0632, 55.3147), (-104.0635, 55.3146)
 24186 (-104.0632, 55.3147), (-104.0628, 55.3149)
 24187 (-104.0668, 55.3318), (-104.0720, 55.3314)
 24188 (-104.0668, 55.3318), (-104.0642, 55.3320)
 24189 (-104.0634, 55.3162), (-104.0648, 55.3155)
 24190 (-104.0634, 55.3162), (-104.0640, 55.3165)
 24191 (-104.0634, 55.3162), (-104.0633, 55.3161)
 24192 (-104.0634, 55.3162), (-104.0630, 55.3164)
 24193 (-104.0662, 55.3297), (-104.0637, 55.3299)
 24194 (-104.0662, 55.3297), (-104.0674, 55.3296)
 24195 (-104.0628, 55.3149), (-104.0632, 55.3147)
 24196 (-104.0628, 55.3149), (-104.0592, 55.3167)
 24197 (-104.0621, 55.3117), (-104.0630, 55.3114)
 24198 (-104.0621, 55.3117), (-104.0613, 55.3105)
 24199 (-104.0621, 55.3117), (-104.0609, 55.3120)
 24200 (-104.0621, 55.3117), (-104.0632, 55.3125)
 24201 (-104.0641, 55.3211), (-104.0618, 55.3213)
 24202 (-104.0641, 55.3211), (-104.0646, 55.3211)
 24203 (-104.0630, 55.3164), (-104.0634, 55.3162)
 24204 (-104.0630, 55.3164), (-104.0625, 55.3166)
 24205 (-104.0552, 55.2805), (-104.0527, 55.2803)
 24206 (-104.0552, 55.2806), (-104.0584, 55.2808)
 24207 (-104.0552, 55.2806), (-104.0569, 55.2809)
 24208 (-104.0632, 55.3181), (-104.0642, 55.3174)
 24209 (-104.0632, 55.3181), (-104.0625, 55.3182)
 24210 (-104.0663, 55.3329), (-104.0644, 55.3327)
 24211 (-104.0625, 55.3154), (-104.0603, 55.3168)
 24212 (-104.0541, 55.2767), (-104.0571, 55.2804)
 24213 (-104.0541, 55.2767), (-104.0555, 55.2744)
 24214 (-104.0641, 55.3233), (-104.0623, 55.3234)
 24215 (-104.0641, 55.3233), (-104.0651, 55.3232)
 24216 (-104.0577, 55.2938), (-104.0593, 55.2943)
 24217 (-104.0577, 55.2938), (-104.0577, 55.2943)
 24218 (-104.0613, 55.3105), (-104.0621, 55.3117)
 24219 (-104.0613, 55.3105), (-104.0611, 55.3097)
 24220 (-104.0611, 55.3097), (-104.0625, 55.3103)
 24221 (-104.0611, 55.3097), (-104.0613, 55.3105)
 24222 (-104.0611, 55.3097), (-104.0607, 55.3079)
 24223 (-104.0611, 55.3097), (-104.0599, 55.3093)
 24224 (-104.0570, 55.2912), (-104.0582, 55.2890)
 24225 (-104.0570, 55.2912), (-104.0572, 55.2919)
 24226 (-104.0570, 55.2912), (-104.0551, 55.2914)
