    id   type Longitude Latitude Elevation
  9870    100 -104.0162 55.1356      0
  9871    100 -104.0609 55.3429      0
  9872    100 -104.0505 55.2949      0
  9873    100 -104.0502 55.2936      0
  9874    100 -104.0484 55.2854      0
  9875    100 -104.0501 55.2933      0
  9876    100 -104.0501 55.2934      0
  9877    100 -104.0567 55.3239      0
  9878    100 -104.0497 55.2920      0
  9879    100 -104.0201 55.1548      0
  9880    100 -104.0504 55.2953      0
  9881    100 -104.0469 55.2790      0
  9882    100 -104.0503 55.2948      0
  9883    100 -104.0500 55.2936      0
  9884    100 -104.0500 55.2933      0
  9885    100 -104.0546 55.3148      0
  9886    100 -104.0610 55.3442      0
  9887    100 -104.0469 55.2791      0
  9888    100 -104.0496 55.2920      0
  9889    100 -104.0557 55.3200      0
  9890    100 -104.0609 55.3441      0
  9891    100 -104.0492 55.2907      0
  9892    100 -104.0587 55.3340      0
  9893    100 -104.0611 55.3454      0
  9894    100 -104.0483 55.2868      0
  9895    100 -104.0762 55.4154      0
  9896    100 -104.0478 55.2845      0
  9897    100 -104.0497 55.2934      0
  9898    100 -104.0474 55.2827      0
  9899    100 -104.0471 55.2814      0
  9900    100 -104.0468 55.2799      0
  9901    100 -104.0497 55.2935      0
  9902    100 -104.0491 55.2907      0
  9903    100 -104.0525 55.3067      0
  9904    100 -104.0482 55.2869      0
  9905    100 -104.0472 55.2825      0
  9906    100 -104.0476 55.2844      0
  9907    100 -104.0470 55.2814      0
  9908    100 -104.0465 55.2792      0
  9909    100 -104.0584 55.3340      0
  9910    100 -104.0487 55.2894      0
  9911    100 -104.0467 55.2803      0
  9912    100 -104.0494 55.2935      0
  9913    100 -104.0485 55.2894      0
  9914    100 -104.0485 55.2895      0
  9915    100 -104.0447 55.2719      0
  9916    100 -104.0463 55.2796      0
  9917    100 -104.0492 55.2935      0
  9918    100 -104.0474 55.2855      0
  9919    100 -104.0654 55.3684      0
  9920    100 -104.0279 55.1954      0
  9921    100 -104.0515 55.3046      0
  9922    100 -104.0595 55.3416      0
  9923    100 -104.0605 55.3465      0
  9924    100 -104.0506 55.3014      0
  9925    100 -104.0604 55.3465      0
  9926    100 -104.0593 55.3418      0
  9927    100 -104.0462 55.2813      0
  9928    100 -104.0482 55.2907      0
  9929    100 -104.0482 55.2908      0
  9930    100 -104.0601 55.3455      0
  9931    100 -104.0455 55.2788      0
  9932    100 -104.0573 55.3331      0
  9933    100 -104.0573 55.3332      0
  9934    100 -104.0566 55.3304      0
  9935    100 -104.0914 55.4903      0
  9936    100 -104.0454 55.2789      0
  9937    100 -104.0571 55.3333      0
  9938    100 -104.0645 55.3673      0
  9939    100 -104.0594 55.3441      0
  9940    100 -104.0571 55.3334      0
  9941    100 -104.0494 55.2978      0
  9942    100 -104.0490 55.2961      0
  9943    100 -104.0571 55.3336      0
  9944    100 -104.0631 55.3616      0
  9945    100 -104.0450 55.2780      0
  9946    100 -104.0605 55.3498      0
  9947    100 -104.0619 55.3563      0
  9948    100 -104.0610 55.3520      0
  9949    100 -104.0614 55.3541      0
  9950    100 -104.0669 55.3792      0
  9951    100 -104.0482 55.2935      0
  9952    100 -104.0539 55.3197      0
  9953    100 -104.0656 55.3738      0
  9954    100 -104.0541 55.3208      0
  9955    100 -104.0541 55.3209      0
  9956    100 -104.0537 55.3188      0
  9957    100 -104.0535 55.3178      0
  9958    100 -104.0545 55.3227      0
  9959    100 -104.0529 55.3155      0
  9960    100 -104.0548 55.3240      0
  9961    100 -104.0570 55.3341      0
  9962    100 -104.0569 55.3339      0
  9963    100 -104.0569 55.3342      0
  9964    100 -104.0475 55.2908      0
  9965    100 -104.0468 55.2879      0
  9966    100 -104.0567 55.3340      0
  9967    100 -104.0392 55.2533      0
  9968    100 -104.0462 55.2856      0
  9969    100 -104.0457 55.2833      0
  9970    100 -104.0453 55.2814      0
  9971    100 -104.0401 55.2576      0
  9972    100 -104.0406 55.2598      0
  9973    100 -104.0567 55.3342      0
  9974    100 -104.0504 55.3053      0
  9975    100 -104.0478 55.2936      0
  9976    100 -104.0566 55.3341      0
  9977    100 -104.0522 55.3140      0
  9978    100 -104.0478 55.2937      0
  9979    100 -104.0565 55.3344      0
  9980    100 -104.0607 55.3541      0
  9981    100 -104.0563 55.3342      0
  9982    100 -104.0441 55.2777      0
  9983    100 -104.0563 55.3348      0
  9984    100 -104.0473 55.2936      0
  9985    100 -104.0563 55.3349      0
  9987    100 -104.0438 55.2777      0
  9988    100 -104.0605 55.3553      0
  9989    100 -104.0471 55.2936      0
  9990    100 -104.0604 55.3553      0
  9991    100 -104.0600 55.3532      0
  9992    100 -104.0471 55.2941      0
  9993    100 -104.0467 55.2922      0
  9994    100 -104.0479 55.2979      0
  9995    100 -104.0487 55.3016      0
  9996    100 -104.0485 55.3005      0
  9997    100 -104.0560 55.3356      0
  9998    100 -104.0598 55.3531      0
  9999    100 -104.0535 55.3241      0
 10000    100 -104.0491 55.3044      0
 10001    100 -104.0547 55.3305      0
 10002    100 -104.0467 55.2937      0
 10003    100 -104.0554 55.3343      0
 10004    100 -104.0552 55.3332      0
 10005    100 -104.0597 55.3542      0
 10006    100 -104.0559 55.3369      0
 10007    100 -104.0578 55.3456      0
 10008    100 -104.0516 55.3180      0
 10009    100 -104.0520 55.3198      0
 10010    100 -104.0551 55.3342      0
 10011    100 -104.0432 55.2796      0
 10012    100 -104.0623 55.3675      0
 10013    100 -104.0646 55.3793      0
 10014    100 -104.0620 55.3675      0
 10015    100 -104.0618 55.3666      0
 10016    100 -104.0619 55.3675      0
 10017    100 -104.0617 55.3667      0
 10018    100 -104.0589 55.3543      0
 10019    100 -104.0507 55.3166      0
 10020    100 -104.0430 55.2815      0
 10021    100 -104.0615 55.3675      0
 10022    100 -104.0559 55.3419      0
 10023    100 -104.0542 55.3343      0
 10024    100 -104.0542 55.3344      0
 10025    100 -104.0613 55.3676      0
 10026    100 -104.0502 55.3168      0
 10027    100 -104.0451 55.2938      0
 10028    100 -104.0498 55.3157      0
 10029    100 -104.0517 55.3242      0
 10030    100 -104.0450 55.2937      0
 10031    100 -104.0554 55.3421      0
 10032    100 -104.0547 55.3392      0
 10033    100 -104.0456 55.2980      0
 10034    100 -104.0408 55.2760      0
 10035    100 -104.0465 55.3027      0
 10036    100 -104.0498 55.3181      0
 10037    100 -104.0502 55.3200      0
 10038    100 -104.0500 55.3191      0
 10039    100 -104.0528 55.3321      0
 10040    100 -104.0522 55.3296      0
 10041    100 -104.0530 55.3334      0
 10042    100 -104.0525 55.3307      0
 10043    100 -104.0520 55.3285      0
 10044    100 -104.0532 55.3343      0
 10045    100 -104.0556 55.3458      0
 10046    100 -104.0430 55.2883      0
 10047    100 -104.0501 55.3211      0
 10048    100 -104.0506 55.3234      0
 10049    100 -104.0404 55.2764      0
 10050    100 -104.0571 55.3544      0
 10051    100 -104.0403 55.2764      0
 10052    100 -104.0501 55.3227      0
 10053    100 -104.0586 55.3619      0
 10054    100 -104.0411 55.2818      0
 10055    100 -104.0530 55.3372      0
 10056    100 -104.0398 55.2767      0
 10057    100 -104.0539 55.3419      0
 10058    100 -104.0417 55.2860      0
 10059    100 -104.0427 55.2911      0
 10060    100 -104.0433 55.2940      0
 10061    100 -104.0434 55.2944      0
 10062    100 -104.0433 55.2937      0
 10063    100 -104.0428 55.2917      0
 10064    100 -104.0439 55.2965      0
 10065    100 -104.0442 55.2981      0
 10066    100 -104.0498 55.3244      0
 10067    100 -104.0477 55.3153      0
 10068    100 -104.0481 55.3174      0
 10069    100 -104.0483 55.3182      0
 10070    100 -104.0535 55.3423      0
 10071    100 -104.0482 55.3182      0
 10072    100 -104.0481 55.3177      0
 10073    100 -104.0389 55.2754      0
 10074    100 -104.0477 55.3165      0
 10075    100 -104.0387 55.2754      0
 10076    100 -104.0397 55.2801      0
 10077    100 -104.0474 55.3157      0
 10078    100 -104.0474 55.3159      0
 10079    100 -104.0383 55.2738      0
 10080    100 -104.0405 55.2842      0
 10081    100 -104.0472 55.3154      0
 10082    100 -104.0474 55.3161      0
 10083    100 -104.0501 55.3287      0
 10084    100 -104.0473 55.3159      0
 10085    100 -104.0506 55.3308      0
 10086    100 -104.0475 55.3166      0
 10087    100 -104.0491 55.3244      0
 10088    100 -104.0471 55.3154      0
 10089    100 -104.0475 55.3174      0
 10090    100 -104.0419 55.2918      0
 10091    100 -104.0423 55.2937      0
 10092    100 -104.0424 55.2940      0
 10093    100 -104.0425 55.2944      0
 10094    100 -104.0428 55.2959      0
 10095    100 -104.0421 55.2926      0
 10096    100 -104.0433 55.2981      0
 10097    100 -104.0378 55.2728      0
 10098    100 -104.0387 55.2775      0
 10099    100 -104.0470 55.3159      0
 10100    100 -104.0379 55.2741      0
 10101    100 -104.0377 55.2730      0
 10102    100 -104.0467 55.3150      0
 10103    100 -104.0471 55.3169      0
 10104    100 -104.0372 55.2717      0
 10105    100 -104.0571 55.3639      0
 10106    100 -104.0675 55.4116      0
 10107    100 -104.0371 55.2718      0
 10108    100 -104.0484 55.3245      0
 10109    100 -104.0522 55.3421      0
 10110    100 -104.0526 55.3443      0
 10111    100 -104.0501 55.3330      0
 10112    100 -104.0397 55.2861      0
 10113    100 -104.0412 55.2939      0
 10114    100 -104.0468 55.3202      0
 10115    100 -104.0515 55.3423      0
 10116    100 -104.0522 55.3461      0
 10117    100 -104.0323 55.2539      0
 10118    100 -104.0355 55.2692      0
 10119    100 -104.0348 55.2656      0
 10120    100 -104.0355 55.2693      0
 10121    100 -104.0556 55.3621      0
 10122    100 -104.0552 55.3604      0
 10123    100 -104.0546 55.3579      0
 10124    100 -104.0539 55.3546      0
 10125    100 -104.0408 55.2940      0
 10126    100 -104.0506 55.3395      0
 10127    100 -104.0466 55.3213      0
 10128    100 -104.0578 55.3728      0
 10129    100 -104.0503 55.3384      0
 10130    100 -104.0478 55.3267      0
 10131    100 -104.0495 55.3346      0
 10132    100 -104.0487 55.3309      0
 10133    100 -104.0490 55.3326      0
 10134    100 -104.0542 55.3563      0
 10135    100 -104.0491 55.3331      0
 10136    100 -104.0460 55.3184      0
 10137    100 -104.0498 55.3360      0
 10138    100 -104.0501 55.3373      0
 10139    100 -104.0407 55.2940      0
 10140    100 -104.0317 55.2528      0
 10141    100 -104.0321 55.2547      0
 10142    100 -104.0341 55.2644      0
 10143    100 -104.0347 55.2670      0
 10144    100 -104.0316 55.2529      0
 10145    100 -104.0400 55.2919      0
 10146    100 -104.0336 55.2622      0
 10147    100 -104.0320 55.2548      0
 10148    100 -104.0340 55.2642      0
 10149    100 -104.0346 55.2670      0
 10150    100 -104.0299 55.2454      0
 10151    100 -104.0454 55.3171      0
 10152    100 -104.0298 55.2455      0
 10153    100 -104.0324 55.2577      0
 10154    100 -104.0415 55.2995      0
 10155    100 -104.0334 55.2624      0
 10156    100 -104.0403 55.2942      0
 10157    100 -104.0331 55.2609      0
 10158    100 -104.0323 55.2577      0
 10159    100 -104.0375 55.2819      0
 10160    100 -104.0467 55.3246      0
 10161    100 -104.0314 55.2539      0
 10162    100 -104.0329 55.2609      0
 10163    100 -104.0481 55.3310      0
 10164    100 -104.0450 55.3170      0
 10165    100 -104.0476 55.3288      0
 10166    100 -104.0513 55.3461      0
 10167    100 -104.0514 55.3477      0
 10168    100 -104.0293 55.2457      0
 10169    100 -104.0474 55.3298      0
 10170    100 -104.0291 55.2457      0
 10171    100 -104.0582 55.3798      0
 10172    100 -104.0443 55.3161      0
 10173    100 -104.0333 55.2654      0
 10174    100 -104.0400 55.2967      0
 10175    100 -104.0393 55.2944      0
 10176    100 -104.0575 55.3788      0
 10177    100 -104.0393 55.2949      0
 10178    100 -104.0574 55.3788      0
 10179    100 -104.0390 55.2947      0
 10180    100 -104.0578 55.3809      0
 10181    100 -104.0327 55.2653      0
 10182    100 -104.0577 55.3808      0
 10183    100 -104.0283 55.2458      0
 10184    100 -104.0388 55.2942      0
 10185    100 -104.0433 55.3150      0
 10186    100 -104.0283 55.2458      0
 10187    100 -104.0280 55.2443      0
 10188    100 -104.0572 55.3799      0
 10189    100 -104.0278 55.2444      0
 10190    100 -104.0509 55.3509      0
 10191    100 -104.0386 55.2941      0
 10192    100 -104.0433 55.3170      0
 10193    100 -104.0606 55.3972      0
 10194    100 -104.0568 55.3799      0
 10195    100 -104.0498 55.3487      0
 10196    100 -104.0464 55.3333      0
 10197    100 -104.0473 55.3375      0
 10198    100 -104.0603 55.3977      0
 10199    100 -104.0427 55.3170      0
 10200    100 -104.0612 55.4047      0
 10201    100 -104.0460 55.3348      0
 10202    100 -104.0611 55.4047      0
 10203    100 -104.0613 55.4056      0
 10204    100 -104.0483 55.3463      0
 10205    100 -104.0373 55.2959      0
 10206    100 -104.0426 55.3205      0
 10207    100 -104.0429 55.3216      0
 10208    100 -104.0435 55.3248      0
 10209    100 -104.0429 55.3219      0
 10210    100 -104.0424 55.3196      0
 10211    100 -104.0432 55.3232      0
 10212    100 -104.0420 55.3178      0
 10213    100 -104.0422 55.3186      0
 10214    100 -104.0419 55.3174      0
 10215    100 -104.0419 55.3172      0
 10216    100 -104.0449 55.3312      0
 10217    100 -104.0440 55.3270      0
 10218    100 -104.0352 55.2864      0
 10219    100 -104.0417 55.3165      0
 10220    100 -104.0418 55.3168      0
 10221    100 -104.0445 55.3295      0
 10222    100 -104.0417 55.3163      0
 10223    100 -104.0413 55.3147      0
 10224    100 -104.0444 55.3290      0
 10225    100 -104.0454 55.3333      0
 10226    100 -104.0296 55.2609      0
 10227    100 -104.0372 55.2959      0
 10228    100 -104.0456 55.3349      0
 10229    100 -104.0489 55.3506      0
 10230    100 -104.0372 55.2967      0
 10231    100 -104.0372 55.2967      0
 10232    100 -104.0370 55.2957      0
 10233    100 -104.0370 55.2958      0
 10234    100 -104.0361 55.2919      0
 10235    100 -104.0367 55.2948      0
 10236    100 -104.0400 55.3107      0
 10237    100 -104.0469 55.3425      0
 10238    100 -104.0368 55.2963      0
 10239    100 -104.0334 55.2813      0
 10240    100 -104.0603 55.4057      0
 10241    100 -104.0465 55.3426      0
 10242    100 -104.0604 55.4066      0
 10243    100 -104.0395 55.3103      0
 10244    100 -104.0334 55.2822      0
 10245    100 -104.0603 55.4066      0
 10246    100 -104.0394 55.3103      0
 10247    100 -104.0446 55.3347      0
 10248    100 -104.0408 55.3171      0
 10249    100 -104.0407 55.3171      0
 10250    100 -104.0362 55.2966      0
 10251    100 -104.0501 55.3611      0
 10252    100 -104.0455 55.3399      0
 10253    100 -104.0334 55.2841      0
 10254    100 -104.0491 55.3568      0
 10255    100 -104.0493 55.3582      0
 10256    100 -104.0389 55.3106      0
 10257    100 -104.0442 55.3353      0
 10258    100 -104.0401 55.3166      0
 10259    100 -104.0395 55.3145      0
 10260    100 -104.0469 55.3486      0
 10261    100 -104.0335 55.2865      0
 10262    100 -104.0408 55.3206      0
 10263    100 -104.0537 55.3802      0
 10264    100 -104.0410 55.3217      0
 10265    100 -104.0403 55.3188      0
 10266    100 -104.0410 55.3220      0
 10267    100 -104.0399 55.3172      0
 10268    100 -104.0399 55.3172      0
 10269    100 -104.0440 55.3362      0
 10270    100 -104.0437 55.3350      0
 10271    100 -104.0477 55.3533      0
 10272    100 -104.0336 55.2882      0
 10273    100 -104.0165 55.2092      0
 10274    100 -104.0590 55.4059      0
 10275    100 -104.0612 55.4164      0
 10276    100 -104.0648 55.4329      0
 10277    100 -104.0440 55.3378      0
 10278    100 -104.0351 55.2969      0
 10279    100 -104.0351 55.2968      0
 10280    100 -104.0331 55.2882      0
 10281    100 -104.0433 55.3351      0
 10282    100 -104.0439 55.3389      0
 10283    100 -104.0444 55.3410      0
 10284    100 -104.0441 55.3400      0
 10285    100 -104.0447 55.3429      0
 10286    100 -104.0446 55.3425      0
 10287    100 -104.0376 55.3111      0
 10288    100 -104.0414 55.3293      0
 10289    100 -104.0236 55.2477      0
 10290    100 -104.0397 55.3225      0
 10291    100 -104.0467 55.3551      0
 10292    100 -104.0455 55.3509      0
 10293    100 -104.0464 55.3552      0
 10294    100 -104.0450 55.3487      0
 10295    100 -104.0453 55.3498      0
 10296    100 -104.0441 55.3444      0
 10297    100 -104.0468 55.3570      0
 10298    100 -104.0446 55.3466      0
 10299    100 -104.0471 55.3584      0
 10300    100 -104.0477 55.3611      0
 10301    100 -104.0389 55.3208      0
 10302    100 -104.0385 55.3189      0
 10303    100 -104.0383 55.3181      0
 10304    100 -104.0382 55.3175      0
 10305    100 -104.0382 55.3177      0
 10306    100 -104.0381 55.3171      0
 10307    100 -104.0379 55.3165      0
 10308    100 -104.0416 55.3336      0
 10309    100 -104.0374 55.3142      0
 10310    100 -104.0411 55.3315      0
 10311    100 -104.0357 55.3065      0
 10312    100 -104.0199 55.2351      0
 10313    100 -104.0332 55.2972      0
 10314    100 -104.0332 55.2973      0
 10315    100 -104.0198 55.2351      0
 10316    100 -104.0096 55.1884      0
 10317    100 -104.0415 55.3380      0
 10318    100 -104.0426 55.3429      0
 10319    100 -104.0619 55.4321      0
 10320    100 -104.0418 55.3401      0
 10321    100 -104.0423 55.3428      0
 10322    100 -104.0444 55.3524      0
 10323    100 -104.0368 55.3190      0
 10324    100 -104.0363 55.3166      0
 10325    100 -104.0357 55.3144      0
 10326    100 -104.0332 55.3027      0
 10327    100 -104.0436 55.3510      0
 10328    100 -104.0431 55.3488      0
 10329    100 -104.0331 55.3028      0
 10330    100 -104.0426 55.3467      0
 10331    100 -104.0350 55.3120      0
 10332    100 -104.0319 55.2975      0
 10333    100 -104.0064 55.1796      0
 10334    100 -104.0336 55.3058      0
 10335    100 -104.0055 55.1753      0
 10336    100 -104.0329 55.3027      0
 10337    100 -104.0447 55.3571      0
 10338    100 -104.0319 55.2988      0
 10339    100 -104.0318 55.2985      0
 10340    100 -104.0359 55.3173      0
 10341    100 -104.0315 55.2978      0
 10342    100 -104.0321 55.3009      0
 10343    100 -104.0321 55.3010      0
 10344    100 -104.0313 55.2976      0
 10345    100 -104.0356 55.3173      0
 10346    100 -104.0313 55.2974      0
 10347    100 -104.0442 55.3581      0
 10348    100 -104.0452 55.3630      0
 10349    100 -104.0314 55.2997      0
 10350    100 -104.0313 55.2998      0
 10351    100 -104.0560 55.4147      0
 10352    100 -104.0349 55.3173      0
 10353    100 -104.0018 55.1638      0
 10354    100 -104.0311 55.2998      0
 10355    100 -104.0439 55.3596      0
 10356    100 -104.0161 55.2310      0
 10357    100 -104.0306 55.2983      0
 10358    100 -104.0482 55.3797      0
 10359    100 -104.0417 55.3511      0
 10360    100 -104.0420 55.3525      0
 10361    100 -104.0415 55.3499      0
 10362    100 -104.0412 55.3490      0
 10363    100 -104.0405 55.3455      0
 10364    100 -104.0408 55.3468      0
 10365    100 -104.0410 55.3479      0
 10366    100 -104.0355 55.3226      0
 10367    100 -104.0347 55.3191      0
 10368    100 -104.0342 55.3167      0
 10369    100 -104.0393 55.3403      0
 10370    100 -104.0343 55.3170      0
 10371    100 -104.0347 55.3189      0
 10372    100 -104.0344 55.3174      0
 10373    100 -104.0345 55.3182      0
 10374    100 -104.0370 55.3296      0
 10375    100 -104.0376 55.3326      0
 10376    100 -104.0386 55.3371      0
 10377    100 -104.0388 55.3382      0
 10378    100 -104.0374 55.3317      0
 10379    100 -104.0378 55.3335      0
 10380    100 -104.0379 55.3339      0
 10381    100 -104.0382 55.3355      0
 10382    100 -104.0337 55.3145      0
 10383    100 -104.0336 55.3140      0
 10384    100 -104.0303 55.2988      0
 10385    100 -104.0552 55.4138      0
 10386    100 -104.0331 55.3121      0
 10387    100 -104.0325 55.3092      0
 10388    100 -104.0554 55.4147      0
 10389    100 -104.0304 55.2995      0
 10390    100 -104.0350 55.3210      0
 10391    100 -104.0317 55.3060      0
 10392    100 -104.0300 55.2982      0
 10393    100 -104.0589 55.4316      0
 10394    100 -104.0310 55.3028      0
 10395    100 -104.0311 55.3035      0
 10396    100 -104.0300 55.2980      0
 10397    100 -104.0550 55.4139      0
 10398    100 -104.0341 55.3172      0
 10399    100 -104.0584 55.4296      0
 10400    100 -104.0299 55.2981      0
 10401    100 -104.0296 55.2973      0
 10402    100 -104.0590 55.4331      0
 10403    100 -104.0551 55.4159      0
 10404    100 -104.0551 55.4163      0
 10405    100 -104.0448 55.3687      0
 10406    100 -104.0289 55.2954      0
 10407    100 -104.0292 55.2968      0
 10408    100 -104.0291 55.2963      0
 10409    100 -104.0549 55.4158      0
 10410    100 -104.0551 55.4168      0
 10411    100 -104.0557 55.4199      0
 10412    100 -104.0370 55.3339      0
 10413    100 -104.0283 55.2945      0
 10414    100 -104.0115 55.2167      0
 10415    100 -104.0544 55.4148      0
 10416    100 -104.0293 55.2991      0
 10417    100 -104.0290 55.2981      0
 10418    100 -104.0283 55.2952      0
 10419    100 -104.0281 55.2950      0
 10420    100 -104.0326 55.3172      0
 10421    100 -104.0289 55.2994      0
 10422    100 -104.0288 55.2990      0
 10423    100 -104.0276 55.2940      0
 10424    100 -104.0326 55.3170      0
 10425    100 -104.0288 55.2994      0
 10426    100 -104.0520 55.4070      0
 10427    100 -104.0394 55.3491      0
 10428    100 -104.0337 55.3227      0
 10429    100 -104.0338 55.3231      0
 10430    100 -104.0294 55.3029      0
 10431    100 -104.0342 55.3255      0
 10432    100 -104.0389 55.3470      0
 10433    100 -104.0274 55.2941      0
 10434    100 -104.0423 55.3631      0
 10435    100 -104.0266 55.2910      0
 10436    100 -104.0444 55.3730      0
 10437    100 -104.0285 55.3001      0
 10438    100 -104.0311 55.3172      0
 10439    100 -104.0268 55.2928      0
 10440    100 -104.0532 55.4149      0
 10441    100 -104.0267 55.2928      0
 10442    100 -104.0568 55.4317      0
 10443    100 -104.0282 55.3004      0
 10444    100 -104.0537 55.4179      0
 10445    100 -104.0278 55.2991      0
 10446    100 -104.0252 55.2871      0
 10447    100 -104.0248 55.2854      0
 10448    100 -104.0244 55.2838      0
 10449    100 -104.0326 55.3236      0
 10450    100 -104.0310 55.3171      0
 10451    100 -104.0051 55.1970      0
 10452    100 -104.0340 55.3320      0
 10453    100 -104.0335 55.3299      0
 10454    100 -104.0437 55.3774      0
 10455    100 -104.0346 55.3353      0
 10456    100 -104.0311 55.3192      0
 10457    100 -104.0383 55.3528      0
 10458    100 -104.0380 55.3514      0
 10459    100 -104.0377 55.3503      0
 10460    100 -104.0375 55.3492      0
 10461    100 -104.0368 55.3462      0
 10462    100 -104.0370 55.3471      0
 10463    100 -104.0373 55.3483      0
 10464    100 -104.0094 55.2192      0
 10465    100 -104.0300 55.3148      0
 10466    100 -104.0075 55.2107      0
 10467    100 -104.0082 55.2141      0
 10468    100 -104.0591 55.4494      0
 10469    100 -104.0322 55.3256      0
 10470    100 -104.0280 55.3063      0
 10471    100 -104.0293 55.3122      0
 10472    100 -104.0303 55.3172      0
 10473    100 -104.0264 55.2992      0
 10474    100 -104.0266 55.2999      0
 10475    100 -104.0254 55.2948      0
 10476    100 -104.0514 55.4149      0
 10477    100 -104.0436 55.3788      0
 10478    100 -104.0241 55.2893      0
 10479    100 -104.0310 55.3213      0
 10480    100 -104.0240 55.2893      0
 10481    100 -104.0314 55.3235      0
 10482    100 -104.0270 55.3031      0
 10483    100 -104.0077 55.2142      0
 10484    100 -104.0075 55.2136      0
 10485    100 -104.0659 55.4833      0
 10486    100 -104.0707 55.5053      0
 10487    100 -104.0342 55.3385      0
 10488    100 -104.0340 55.3377      0
 10489    100 -104.0338 55.3369      0
 10490    100 -104.0336 55.3359      0
 10491    100 -104.0334 55.3351      0
 10492    100 -104.0332 55.3342      0
 10493    100 -104.0295 55.3172      0
 10494    100 -104.0797 55.5485      0
 10495    100 -104.0255 55.2993      0
 10496    100 -104.0228 55.2873      0
 10497    100 -104.0067 55.2131      0
 10498    100 -104.0289 55.3170      0
 10499    100 -104.0226 55.2881      0
 10500    100 -104.0362 55.3515      0
 10501    100 -104.0525 55.4272      0
 10502    100 -104.0759 55.5349      0
 10503    100 -104.0223 55.2882      0
 10504    100 -104.0355 55.3494      0
 10505    100 -104.0381 55.3614      0
 10506    100 -104.0385 55.3634      0
 10507    100 -104.0429 55.3834      0
 10508    100 -104.0584 55.4547      0
 10509    100 -104.0340 55.3427      0
 10510    100 -104.0340 55.3427      0
 10511    100 -104.0322 55.3367      0
 10512    100 -104.0279 55.3172      0
 10513    100 -104.0146 55.2564      0
 10514    100 -104.0507 55.4240      0
 10515    100 -104.0498 55.4203      0
 10516    100 -104.0273 55.3176      0
 10517    100 -104.0272 55.3174      0
 10518    100 -104.0380 55.3677      0
 10519    100 -104.0207 55.2875      0
 10520    100 -104.0206 55.2876      0
 10521    100 -104.0269 55.3170      0
 10522    100 -103.9838 55.1168      0
 10523    100 -104.0481 55.4151      0
 10524    100 -103.9839 55.1174      0
 10525    100 -104.0282 55.3237      0
 10526    100 -104.0342 55.3517      0
 10527    100 -104.0270 55.3185      0
 10528    100 -104.0313 55.3381      0
 10529    100 -104.0313 55.3383      0
 10530    100 -104.0340 55.3506      0
 10531    100 -104.0311 55.3374      0
 10532    100 -104.0308 55.3361      0
 10533    100 -104.0277 55.3216      0
 10534    100 -104.0285 55.3253      0
 10535    100 -104.0314 55.3388      0
 10536    100 -104.0337 55.3495      0
 10537    100 -104.0328 55.3454      0
 10538    100 -104.0305 55.3345      0
 10539    100 -104.0299 55.3317      0
 10540    100 -104.0289 55.3271      0
 10541    100 -104.0300 55.3323      0
 10542    100 -104.0286 55.3259      0
 10543    100 -104.0332 55.3474      0
 10544    100 -104.0292 55.3288      0
 10545    100 -104.0324 55.3433      0
 10546    100 -104.0323 55.3429      0
 10547    100 -104.0321 55.3423      0
 10548    100 -104.0272 55.3194      0
 10549    100 -104.0295 55.3302      0
 10550    100 -104.0265 55.3164      0
 10551    100 -104.0262 55.3152      0
 10552    100 -104.0362 55.3613      0
 10553    100 -104.0253 55.3112      0
 10554    100 -104.0243 55.3066      0
 10555    100 -104.0242 55.3061      0
 10556    100 -104.0248 55.3089      0
 10557    100 -104.0463 55.4081      0
 10558    100 -104.0315 55.3407      0
 10559    100 -104.0483 55.4181      0
 10560    100 -104.0479 55.4164      0
 10561    100 -104.0481 55.4174      0
 10562    100 -104.0473 55.4136      0
 10563    100 -104.0241 55.3066      0
 10564    100 -104.0463 55.4095      0
 10565    100 -104.0468 55.4120      0
 10566    100 -104.0466 55.4110      0
 10567    100 -104.0358 55.3612      0
 10568    100 -104.0190 55.2841      0
 10569    100 -104.0446 55.4024      0
 10570    100 -104.0238 55.3065      0
 10571    100 -104.0030 55.2101      0
 10572    100 -104.0259 55.3173      0
 10573    100 -104.0418 55.3906      0
 10574    100 -104.0256 55.3173      0
 10575    100 -104.0234 55.3081      0
 10576    100 -104.0186 55.2858      0
 10577    100 -104.0306 55.3426      0
 10578    100 -103.9824 55.1188      0
 10579    100 -104.0228 55.3076      0
 10580    100 -103.9903 55.1569      0
 10581    100 -103.9852 55.1335      0
 10582    100 -103.9843 55.1291      0
 10583    100 -104.0467 55.4187      0
 10584    100 -103.9952 55.1804      0
 10585    100 -104.0226 55.3080      0
 10586    100 -104.0298 55.3426      0
 10587    100 -104.0307 55.3475      0
 10588    100 -104.0219 55.3074      0
 10589    100 -104.0222 55.3111      0
 10590    100 -104.0142 55.2742      0
 10591    100 -104.0303 55.3501      0
 10592    100 -104.0209 55.3068      0
 10593    100 -104.0253 55.3279      0
 10594    100 -104.0268 55.3347      0
 10595    100 -104.0240 55.3219      0
 10596    100 -104.0050 55.2345      0
 10597    100 -104.0451 55.4206      0
 10598    100 -104.0259 55.3321      0
 10599    100 -104.0273 55.3390      0
 10600    100 -104.0426 55.4101      0
 10601    100 -104.0152 55.2844      0
 10602    100 -104.0332 55.3681      0
 10603    100 -104.0204 55.3100      0
 10604    100 -104.0204 55.3099      0
 10605    100 -104.0270 55.3408      0
