Link id	Type	FFtime	0	900	1800	2700	3600	4500	5400	6300	7200	8100	9000	9900	10800	11700
170	1001	0.0	-0.1	6.0	6.0	6.0	6.0	6.0	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
171	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
172	1001	0.0	-0.1	6.0	6.0	-0.1	6.0	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
173	1001	0.0	-0.1	6.0	6.0	6.0	6.0	6.0	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
174	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
175	1001	0.0	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
176	1001	0.0	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
177	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
178	1001	0.0	-0.1	6.0	6.0	6.0	6.0	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
179	1001	0.0	-0.1	6.0	6.0	6.0	6.0	-0.1	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
180	1001	0.0	6.0	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
181	1001	0.0	-0.1	-0.1	-0.1	6.0	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
182	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
183	1001	0.0	-0.1	6.0	6.0	-0.1	6.0	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
184	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
185	1001	0.0	-0.1	-0.1	6.0	6.0	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
186	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
187	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
188	1001	0.0	-0.1	6.0	-0.1	-0.1	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
189	1001	0.0	-0.1	6.0	6.0	-0.1	6.0	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
190	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
191	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
192	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
193	1001	0.0	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
194	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
195	1001	0.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
196	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
197	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
198	1001	0.0	-0.1	-0.1	6.0	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
199	1001	0.0	-0.1	-0.1	6.0	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
200	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
201	1001	0.0	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
202	1001	0.0	-0.1	-0.1	6.0	-0.1	6.0	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
203	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
204	1001	0.0	-0.1	6.0	6.0	6.0	6.0	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
205	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
206	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
207	1001	0.0	-0.1	-0.1	6.0	-0.1	6.0	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
208	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
209	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
210	1001	0.0	-0.1	-0.1	6.0	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
211	1001	0.0	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
212	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
213	1001	0.0	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
214	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
215	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
216	1001	0.0	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
217	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
218	1001	0.0	-0.1	-0.1	6.0	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
219	1001	0.0	-0.1	-0.1	6.0	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
220	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
221	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
222	1001	0.0	-0.1	-0.1	6.0	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
223	1001	0.0	-0.1	-0.1	6.0	-0.1	6.0	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
224	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
225	1001	0.0	-0.1	6.0	6.0	6.0	6.0	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
226	1001	0.0	-0.1	6.0	-0.1	6.0	6.0	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
227	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
228	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
229	1001	0.0	6.0	6.0	6.0	6.0	6.0	-0.1	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
230	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
231	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
232	1001	0.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
233	1001	0.0	-0.1	-0.1	6.0	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
234	1001	0.0	-0.1	-0.1	6.0	6.0	6.0	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
235	1001	0.0	-0.1	6.0	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
236	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
237	1001	0.0	-0.1	6.0	6.0	6.0	6.0	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
238	1001	0.0	-0.1	-0.1	6.0	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
239	1001	0.0	6.0	-0.1	6.0	6.0	6.0	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
240	1001	0.0	-0.1	6.0	-0.1	6.0	-0.1	-0.1	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
241	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
242	1001	0.0	-0.1	-0.1	6.0	-0.1	6.0	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
243	1001	0.0	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
244	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
245	1001	0.0	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
246	1001	0.0	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
247	1001	0.0	-0.1	-0.1	6.0	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
248	1001	0.0	-0.1	-0.1	6.0	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
249	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
250	1001	0.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
251	1001	0.0	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
252	1001	0.0	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
253	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
254	1001	0.0	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
255	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
256	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
257	1001	0.0	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
258	1001	0.0	-0.1	-0.1	6.0	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
259	1001	0.0	-0.1	-0.1	6.0	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
260	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
261	1001	0.0	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
262	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
263	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
264	1001	0.0	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
265	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
266	1001	0.0	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
267	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
268	1001	0.0	-0.1	-0.1	6.0	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
269	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
270	1001	0.0	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
271	1001	0.0	-0.1	-0.1	6.0	6.0	6.0	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
272	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
273	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
274	1001	0.0	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
275	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
276	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
277	1001	0.0	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
278	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
279	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
280	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
281	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
282	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
283	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
284	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
285	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
286	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
287	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
288	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
289	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
290	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
291	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
292	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
293	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
294	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
295	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
296	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
297	1001	0.0	-0.1	-0.1	-0.1	-0.1	6.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
298	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
299	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
300	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
301	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
302	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
303	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
304	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
305	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
306	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
307	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
308	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
309	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
310	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
311	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
312	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
313	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
314	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
315	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
316	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
317	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
318	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
319	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
320	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
321	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
322	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
323	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
324	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
325	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
326	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
327	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
328	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
329	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
330	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
331	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
332	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
333	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
334	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
335	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
336	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
337	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
338	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
339	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
340	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
341	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
342	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
343	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
344	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
345	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
346	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
347	1001	0.0	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1	-0.1
